MESSAGE_ID,CATEGORY,SUBCATEGORY,CONFIDENCE,MESSAGE_DATE
6939,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
6941,Socio-Economic Inclusion & Livelihoods,Employment,0.95,3/3/2022
6943,Unknown,Assistance,0.5,3/3/2022
6944,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
6945,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
6953,Unknown,Travel,0.4,3/3/2022
6956,Unknown,Link,0.1,3/3/2022
6957,Unknown,transportation,0.2,3/3/2022
6960,Unknown,Transportation,0.6,3/3/2022
6962,Unknown,Transport,0.5,3/3/2022
6964,Unknown,Travel,0.3,3/3/2022
6966,Unknown,volunteering,0.3,3/3/2022
6967,Unknown,Travel,0.3,3/3/2022
6972,Accommodation and Housing,Living Arrangements,0.75,3/3/2022
6974,Unknown,Community,0.4,3/3/2022
6975,Unknown,transportation,0.2,3/3/2022
6976,Unknown,Travel,0.3,3/3/2022
6977,Unknown,Guardianship,0.4,3/3/2022
6981,Unknown,Inquiry,0.1,3/3/2022
6982,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
6983,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
6984,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
6986,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
6988,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
6989,Accommodation and Housing,Living Arrangements,0.8,3/3/2022
6990,Unknown,Travel,0.4,3/3/2022
6994,Unknown,Volunteers,0.3,3/3/2022
6996,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
6998,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7000,Unknown,Insurance,0.5,3/3/2022
7003,Unknown,Transportation,0.4,3/3/2022
7004,Unknown,transportation,0.2,3/3/2022
7005,Unknown,Transportation,0.6,3/3/2022
7006,Unknown,Unknown,0.1,3/3/2022
7008,Unknown,Hosting,0.5,3/3/2022
7012,Unknown,transportation,0.3,3/3/2022
7018,Unknown,Transportation,0.4,3/3/2022
7022,Unknown,Accommodation,0.4,3/3/2022
7024,Unknown,Transportation,0.3,3/3/2022
7031,Unknown,transportation,0.4,3/3/2022
7034,Unknown,Travel,0.2,3/3/2022
7036,Unknown,Transportation,0.5,3/3/2022
7037,Unknown,Animals,0.2,3/3/2022
7040,Unknown,Currency,0.5,3/3/2022
7041,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7042,Unknown,Spam,0.2,3/3/2022
7048,Unknown,transportation,0.2,3/3/2022
7051,Unknown,Unclear,0.1,3/3/2022
7052,Unknown,Pickup,0.2,3/3/2022
7053,Unknown,Travel,0.3,3/3/2022
7055,Unknown,Travel,0.5,3/3/2022
7058,Unknown,Transportation,0.4,3/3/2022
7059,Unknown,Currency,0.6,3/3/2022
7061,Unknown,Location,0.2,3/3/2022
7062,Unknown,Travel,0.4,3/3/2022
7063,Unknown,Insurance,0.2,3/3/2022
7066,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7068,Unknown,Transportation,0.4,3/3/2022
7069,Unknown,Gender,0.2,3/3/2022
7071,Unknown,Transportation,0.2,3/3/2022
7075,Unknown,Unknown,0.1,3/3/2022
7076,Accountability to Affected Populations,Information Needs,0.7,3/3/2022
7077,Unknown,Origin,0.2,3/3/2022
7078,Unknown,Typo,0.1,3/3/2022
7079,Accountability to Affected Populations,Aid Received,0.9,3/3/2022
7080,Accommodation and Housing,Pressure to Leave Accommodation,0.7,3/3/2022
7081,Unknown,Travel,0.6,3/3/2022
7085,Unknown,Gratitude,0.1,3/3/2022
7087,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7088,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7091,Unknown,immigration,0.6,3/3/2022
7092,Unknown,Unclear,0.0,3/3/2022
7093,Unknown,Travel,0.2,3/3/2022
7095,Unknown,Travel,0.2,3/3/2022
7098,Unknown,Currency,0.6,3/3/2022
7102,Unknown,Finance,0.6,3/3/2022
7103,Unknown,transportation,0.5,3/3/2022
7104,Unknown,Name,0.1,3/3/2022
7105,Unknown,Transportation,0.5,3/3/2022
7110,Socio-Economic Inclusion & Livelihoods,Employment,0.95,3/3/2022
7116,Protection,Legal Status and Documentation,0.75,3/3/2022
7117,Unknown,Unknown,0.1,3/3/2022
7118,Unknown,Travel,0.4,3/3/2022
7120,Intentions and Mobility,Future Intentions,0.7,3/3/2022
7121,Unknown,Transportation,0.2,3/3/2022
7122,Unknown,Transportation,0.3,3/3/2022
7125,Unknown,Unknown,0.1,3/3/2022
7131,Accommodation and Housing,Living Arrangements,0.75,3/3/2022
7132,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7133,Unknown,Cost,0.3,3/3/2022
7134,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7138,Unknown,Transportation,0.6,3/3/2022
7140,Unknown,Migration,0.5,3/3/2022
7142,Unknown,Transport,0.6,3/3/2022
7143,Unknown,Transportation,0.6,3/3/2022
7148,Unknown,Transportation,0.2,3/3/2022
7149,Unknown,Websites,0.1,3/3/2022
7150,Unknown,Assistance,0.2,3/3/2022
7152,Unknown,Location,0.1,3/3/2022
7153,Unknown,Legal,0.5,3/3/2022
7162,Unknown,Travel,0.5,3/3/2022
7164,Protection,Legal Status and Documentation,0.9,3/3/2022
7165,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7166,Protection,Legal Status and Documentation,0.7,3/3/2022
7167,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7168,Unknown,Legal,0.4,3/3/2022
7169,Unknown,Tourism,0.6,3/3/2022
7170,Unknown,Unknown,0.1,3/3/2022
7171,Unknown,Transportation,0.5,3/3/2022
7172,Unknown,Transportation,0.1,3/3/2022
7175,Unknown,border,0.6,3/3/2022
7177,Unknown,Unclear,0.1,3/3/2022
7179,Unknown,example,0.1,3/3/2022
7180,Unknown,Transport,0.3,3/3/2022
7183,Protection,Legal Status and Documentation,0.9,3/3/2022
7184,Unknown,border,0.2,3/3/2022
7187,Unknown,transportation,0.3,3/3/2022
7191,Unknown,Geography,0.2,3/3/2022
7192,Accountability to Affected Populations,Aid Received,0.75,3/3/2022
7197,Unknown,Communication,0.1,3/3/2022
7198,Unknown,Transportation,0.4,3/3/2022
7200,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
7203,Unknown,Aid,0.5,3/3/2022
7204,Unknown,Age,0.1,3/3/2022
7207,Unknown,Assistance,0.3,3/3/2022
7208,Unknown,Link,0.1,3/3/2022
7217,Unknown,finance,0.3,3/3/2022
7221,Accommodation and Housing,Living Arrangements,0.8,3/3/2022
7223,Intentions and Mobility,Future Intentions,0.7,3/3/2022
7225,Unknown,Finance,0.4,3/3/2022
7226,Unknown,Finance,0.4,3/3/2022
7234,Unknown,Transportation,0.3,3/3/2022
7242,Accommodation and Housing,Pressure to Leave Accommodation,0.7,3/3/2022
7248,Unknown,Family,0.3,3/3/2022
7250,Health and Mental Health,Access to Healthcare,0.75,3/3/2022
7251,Unknown,Transportation,0.6,3/3/2022
7253,Unknown,release,0.2,3/3/2022
7254,Unknown,Curfew,0.3,3/3/2022
7255,Unknown,Assistance,0.3,3/3/2022
7256,Unknown,Travel,0.6,3/3/2022
7258,Unknown,border,0.3,3/3/2022
7259,Unknown,Assistance,0.7,3/3/2022
7260,Unknown,Asylum,0.6,3/3/2022
7265,Accountability to Affected Populations,Information Needs,0.75,3/3/2022
7267,Unknown,Documents,0.4,3/3/2022
7270,Unknown,Finance,0.3,3/3/2022
7271,Unknown,Transit,0.3,3/3/2022
7274,Unknown,Location,0.2,3/3/2022
7276,Unknown,Travel,0.4,3/3/2022
7278,Unknown,Transportation,0.4,3/3/2022
7280,Intentions and Mobility,Future Intentions,0.7,3/3/2022
7283,Unknown,Travel,0.2,3/3/2022
7284,Unknown,Transportation,0.6,3/3/2022
7288,Unknown,Travel,0.2,3/3/2022
7290,Protection,Legal Status and Documentation,0.7,3/3/2022
7293,Unknown,border,0.4,3/3/2022
7295,Protection,Legal Status and Documentation,0.9,3/3/2022
7300,Unknown,Travel,0.2,3/3/2022
7302,Unknown,Location,0.2,3/3/2022
7303,Accountability to Affected Populations,Aid Received,0.7,3/3/2022
7305,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7306,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7308,Unknown,Transportation,0.4,3/3/2022
7309,Protection,Legal Status and Documentation,0.9,3/3/2022
7311,Unknown,Unknown,0.1,3/3/2022
7312,Protection,Legal Status and Documentation,0.75,3/3/2022
7318,Unknown,Transportation,0.4,3/3/2022
7319,Unknown,Assistance,0.4,3/3/2022
7325,Protection,Legal Status and Documentation,0.9,3/3/2022
7326,Unknown,Translation,0.2,3/3/2022
7329,Unknown,Health,0.3,3/3/2022
7334,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7335,Protection,Legal Status and Documentation,0.7,3/3/2022
7336,Education,Barriers to Education,0.6,3/3/2022
7339,Protection,Legal Status and Documentation,0.9,3/3/2022
7340,Unknown,Unknown,0.1,3/3/2022
7341,Unknown,Travel,0.5,3/3/2022
7343,Unknown,Animal,0.1,3/3/2022
7346,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7349,Unknown,transportation,0.3,3/3/2022
7353,Unknown,Currency,0.4,3/3/2022
7354,Accommodation and Housing,Pressure to Leave Accommodation,0.75,3/3/2022
7356,Unknown,Travel,0.3,3/3/2022
7357,Protection,Legal Status and Documentation,0.9,3/3/2022
7358,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7363,Unknown,Transportation,0.5,3/3/2022
7364,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7367,Unknown,Link,0.1,3/3/2022
7368,Unknown,Finance,0.4,3/3/2022
7371,Unknown,Insurance,0.6,3/3/2022
7376,Unknown,Unclear,0.1,3/3/2022
7377,Unknown,Travel,0.2,3/3/2022
7378,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/3/2022
7379,Unknown,Economy,0.3,3/3/2022
7382,Unknown,Unclear,0.1,3/3/2022
7383,Accountability to Affected Populations,Aid Received,0.75,3/3/2022
7385,Unknown,donation,0.5,3/3/2022
7387,Protection,Legal Status and Documentation,0.9,3/3/2022
7388,Unknown,Unknown,0.1,3/3/2022
7391,Protection,Legal Status and Documentation,0.75,3/3/2022
7392,Protection,Legal Status and Documentation,0.9,3/3/2022
7394,Protection,Legal Status and Documentation,0.9,3/3/2022
7397,Protection,Legal Status and Documentation,0.7,3/3/2022
7398,Unknown,Transportation,0.4,3/3/2022
7400,Unknown,Animal,0.5,3/3/2022
7401,Protection,Legal Status and Documentation,0.9,3/3/2022
7402,Socio-Economic Inclusion & Livelihoods,Employment,0.7,3/3/2022
7403,Unknown,Transportation,0.4,3/3/2022
7406,Unknown,Location,0.1,3/3/2022
7407,Unknown,Insurance,0.5,3/3/2022
7408,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7409,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7410,Protection,Legal Status and Documentation,0.7,3/3/2022
7412,Intentions and Mobility,Future Intentions,0.7,3/3/2022
7414,Protection,Legal Status and Documentation,0.9,3/3/2022
7416,Unknown,Location,0.1,3/3/2022
7417,Unknown,General,0.1,3/3/2022
7424,Unknown,transportation,0.6,3/3/2022
7425,Intentions and Mobility,Visits to Ukraine,0.7,3/3/2022
7426,Unknown,Transportation,0.2,3/3/2022
7427,Unknown,Travel,0.6,3/3/2022
7431,Protection,Legal Status and Documentation,0.95,3/3/2022
7433,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
7435,Unknown,Travel,0.3,3/3/2022
7436,Unknown,Travel,0.5,3/3/2022
7437,Unknown,Transportation,0.1,3/3/2022
7443,Unknown,Communication,0.2,3/3/2022
7444,Unknown,Accommodation,0.4,3/3/2022
7447,Socio-Economic Inclusion & Livelihoods,Employment,0.7,3/3/2022
7448,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7451,Unknown,Transportation,0.4,3/3/2022
7456,Unknown,Transportation,0.5,3/3/2022
7458,Unknown,Contact,0.2,3/3/2022
7459,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7461,Unknown,mobility,0.3,3/3/2022
7462,Accountability to Affected Populations,Aid Received,0.75,3/3/2022
7463,Unknown,Transportation,0.2,3/3/2022
7464,Unknown,Legal,0.4,3/3/2022
7465,Unknown,Gathering,0.2,3/3/2022
7468,Unknown,Community,0.4,3/3/2022
7472,Unknown,transportation,0.2,3/3/2022
7480,Socio-Economic Inclusion & Livelihoods,Employment,0.9,3/3/2022
7481,Unknown,Transport,0.3,3/3/2022
7486,Unknown,Family,0.2,3/3/2022
7487,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7488,Intentions and Mobility,Visits to Ukraine,0.7,3/3/2022
7493,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7494,Unknown,Communication,0.2,3/3/2022
7497,Unknown,Currency,0.5,3/3/2022
7499,Unknown,Name,0.1,3/3/2022
7502,Unknown,Transportation,0.6,3/3/2022
7503,Unknown,Animals,0.2,3/3/2022
7505,Unknown,transportation,0.5,3/3/2022
7506,Unknown,Unknown,0.1,3/3/2022
7507,Unknown,Transport,0.3,3/3/2022
7508,Unknown,Transportation,0.5,3/3/2022
7510,Unknown,Travel,0.2,3/3/2022
7514,Unknown,Transportation,0.4,3/3/2022
7526,Unknown,Travel,0.4,3/3/2022
7529,Unknown,Logistics,0.2,3/3/2022
7530,Unknown,Transportation,0.4,3/3/2022
7531,Unknown,Travel,0.6,3/3/2022
7542,Unknown,Support,0.2,3/3/2022
7546,Unknown,travel,0.4,3/3/2022
7547,Unknown,Transportation,0.2,3/3/2022
7548,Unknown,Transportation,0.4,3/3/2022
7566,Unknown,Travel,0.5,3/3/2022
7580,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
7581,Unknown,Unknown,0.1,3/3/2022
7587,Unknown,Travel,0.5,3/3/2022
7592,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7593,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7595,Intentions and Mobility,Visits to Ukraine,0.7,3/3/2022
7602,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7614,Unknown,border,0.3,3/3/2022
7631,Unknown,Transportation,0.6,3/3/2022
7650,Unknown,Information,0.3,3/3/2022
7653,Unknown,Transportation,0.2,3/3/2022
7654,Unknown,Travel,0.2,3/3/2022
7655,Unknown,information,0.2,3/3/2022
7659,Unknown,Travel,0.4,3/3/2022
7660,Unknown,Transportation,0.3,3/3/2022
7670,Accountability to Affected Populations,Information Needs,0.8,3/3/2022
7679,Protection,Legal Status and Documentation,0.75,3/3/2022
7683,Unknown,Transport,0.5,3/3/2022
7684,Unknown,Travel,0.4,3/3/2022
7686,Unknown,Transportation,0.3,3/3/2022
7688,Unknown,Transport,0.3,3/3/2022
7689,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7692,Unknown,Defense,0.4,3/3/2022
7695,Intentions and Mobility,Visits to Ukraine,0.7,3/3/2022
7699,Protection,Legal Status and Documentation,0.9,3/3/2022
7700,Unknown,Question,0.1,3/3/2022
7702,Unknown,Unknown,0.2,3/3/2022
7705,Unknown,Status,0.2,3/3/2022
7710,Unknown,Transportation,0.2,3/3/2022
7711,Protection,Legal Status and Documentation,0.95,3/3/2022
7714,Unknown,Transport,0.3,3/3/2022
7715,Unknown,Question,0.1,3/3/2022
7718,Unknown,Travel,0.5,3/3/2022
7720,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7724,Intentions and Mobility,Visits to Ukraine,0.7,3/3/2022
7726,Unknown,Communication,0.2,3/3/2022
7735,Protection,Safety and Security,0.6,3/3/2022
7751,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7756,Unknown,Transportation,0.6,3/3/2022
7763,Intentions and Mobility,Future Intentions,0.6,3/3/2022
7782,Unknown,Location,0.1,3/3/2022
7784,Unknown,Transportation,0.3,3/3/2022
7789,Unknown,community,0.4,3/3/2022
7794,Unknown,Event,0.2,3/3/2022
7796,Unknown,Transportation,0.4,3/3/2022
7800,Unknown,transportation,0.3,3/3/2022
7801,Unknown,Travel,0.5,3/3/2022
7805,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
7809,Protection,Legal Status and Documentation,0.75,3/3/2022
7810,Unknown,Service,0.1,3/3/2022
7813,Unknown,border,0.5,3/3/2022
7814,Unknown,Travel,0.4,3/3/2022
7815,Intentions and Mobility,Visits to Ukraine,0.6,3/3/2022
7817,Unknown,Travel,0.4,3/3/2022
7821,Protection,Legal Status and Documentation,0.9,3/3/2022
7824,Unknown,Travel,0.2,3/3/2022
7828,Unknown,Travel,0.3,3/3/2022
7835,Unknown,question,0.1,3/3/2022
7839,Unknown,Transportation,0.3,3/3/2022
7840,Unknown,Transportation,0.3,3/3/2022
7846,Unknown,transportation,0.3,3/3/2022
7848,Unknown,Travel,0.2,3/3/2022
7851,Unknown,Accommodation,0.3,3/3/2022
7852,Unknown,Fraud,0.5,3/3/2022
7887,Unknown,Unknown,0.0,3/3/2022
7890,Accommodation and Housing,Living Arrangements,0.75,3/3/2022
7895,Unknown,Greeting,0.1,3/3/2022
7920,Unknown,Communication,0.1,3/3/2022
7926,Unknown,Urgency,0.3,3/3/2022
7929,Unknown,Communication,0.1,3/3/2022
7932,Accommodation and Housing,Living Arrangements,0.75,3/3/2022
7934,Unknown,Volunteering,0.3,3/3/2022
7937,Unknown,Transportation,0.2,3/3/2022
7939,Unknown,Access,0.3,3/3/2022
7942,Unknown,Assistance,0.4,3/3/2022
7943,Education,School Enrollment,0.7,3/3/2022
7947,Socio-Economic Inclusion & Livelihoods,Polish Language Proficiency,0.6,3/3/2022
7951,Unknown,Transportation,0.2,3/3/2022
7954,Accommodation and Housing,Living Arrangements,0.8,3/3/2022
7955,Unknown,Assistance,0.5,3/3/2022
7957,Unknown,Transportation,0.2,3/3/2022
7960,Unknown,Writing,0.1,3/3/2022
7963,Unknown,Transportation,0.4,3/3/2022
7968,Unknown,Communication,0.3,3/3/2022
7971,Unknown,Travel,0.3,3/3/2022
7977,Unknown,Conflict,0.2,3/3/2022
7982,Unknown,Prayer,0.2,3/3/2022
7988,Unknown,Weather,0.2,3/3/2022
7991,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7993,Accommodation and Housing,Living Arrangements,0.7,3/3/2022
7999,Unknown,Immigration,0.6,3/3/2022
8000,Unknown,Accommodation,0.4,3/3/2022
8003,Unknown,Travel,0.4,3/3/2022
8004,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
8017,Unknown,Travel,0.3,3/3/2022
8021,Protection,Legal Status and Documentation,0.9,3/3/2022
8030,Unknown,Transportation,0.4,3/3/2022
8037,Unknown,Transportation,0.3,3/3/2022
8039,Accommodation and Housing,Living Arrangements,0.9,3/3/2022
8044,Unknown,Travel,0.5,3/3/2022
8050,Unknown,Travel,0.4,3/3/2022
8051,Accommodation and Housing,Living Arrangements,0.75,3/3/2022
8057,Intentions and Mobility,Visits to Ukraine,0.7,3/3/2022
8058,Unknown,Transit,0.3,3/3/2022
8066,Unknown,Transportation,0.4,3/3/2022
8068,Unknown,Assistance,0.3,3/3/2022
8070,Intentions and Mobility,Challenges Returning to Poland,0.75,3/4/2022
8071,Intentions and Mobility,Challenges Returning to Poland,0.75,3/4/2022
8075,Accommodation and Housing,Living Arrangements,0.75,3/4/2022
8076,Unknown,Unknown,0.1,3/4/2022
8080,Unknown,Unknown,0.1,3/4/2022
8082,Unknown,Transportation,0.3,3/4/2022
8084,Unknown,Transportation,0.4,3/4/2022
8087,Accommodation and Housing,Living Arrangements,0.75,3/4/2022
8088,Accommodation and Housing,Living Arrangements,0.75,3/4/2022
8091,Unknown,travel,0.5,3/4/2022
8093,Unknown,transportation,0.3,3/4/2022
8095,Unknown,Travel,0.3,3/4/2022
8097,Unknown,Mobility,0.5,3/4/2022
8098,Unknown,Assistance,0.4,3/4/2022
8100,Unknown,transportation,0.2,3/4/2022
8102,Unknown,Travel,0.4,3/4/2022
8104,Unknown,transportation,0.3,3/4/2022
8107,Unknown,travel,0.2,3/4/2022
8110,Social Cohesion and Discrimination,Negative Attitudes from Host Communities,0.75,3/4/2022
8111,Unknown,Capacity,0.6,3/4/2022
8113,Unknown,Insurance,0.6,3/4/2022
8116,Unknown,Unknown,0.1,3/4/2022
8121,Unknown,Travel,0.3,3/4/2022
8122,Unknown,Unknown,0.1,3/4/2022
8123,Unknown,mobility,0.5,3/4/2022
8129,Unknown,Transportation,0.5,3/4/2022
8130,Unknown,Isolation,0.3,3/4/2022
8133,Unknown,Transportation,0.5,3/4/2022
8136,Unknown,transportation,0.4,3/4/2022
8138,Unknown,Traffic,0.2,3/4/2022
8140,Unknown,Assistance,0.3,3/4/2022
8142,Unknown,transportation,0.2,3/4/2022
8149,Unknown,Assistance,0.5,3/4/2022
8151,Unknown,Transportation,0.3,3/4/2022
8154,Unknown,volunteering,0.4,3/4/2022
8157,Unknown,Unknown,0.1,3/4/2022
8160,Unknown,Transportation,0.4,3/4/2022
8161,Unknown,Travel,0.4,3/4/2022
8162,Intentions and Mobility,Future Intentions,0.75,3/4/2022
8163,Intentions and Mobility,Future Intentions,0.6,3/4/2022
8169,Accommodation and Housing,Living Arrangements,0.7,3/4/2022
8172,Unknown,Travel,0.3,3/4/2022
8173,Intentions and Mobility,Visits to Ukraine,0.6,3/4/2022
8180,Unknown,Authenticity,0.1,3/4/2022
8181,Unknown,transportation,0.4,3/4/2022
8184,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8188,Unknown,Accommodation,0.4,3/4/2022
8189,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8194,Unknown,Inquiry,0.1,3/4/2022
8197,Unknown,Draft,0.4,3/4/2022
8200,Unknown,Border,0.2,3/4/2022
8202,Social Cohesion and Discrimination,Negative Attitudes from Host Communities,0.6,3/4/2022
8203,Unknown,Finance,0.2,3/4/2022
8204,Unknown,Transportation,0.6,3/4/2022
8205,Unknown,Unknown,0.1,3/4/2022
8206,Unknown,Travel,0.4,3/4/2022
8209,Unknown,Transportation,0.5,3/4/2022
8210,Unknown,Transportation,0.3,3/4/2022
8215,Unknown,Transportation,0.3,3/4/2022
8219,Unknown,Assistance,0.2,3/4/2022
8221,Unknown,Animals,0.2,3/4/2022
8226,Unknown,Transportation,0.6,3/4/2022
8229,Unknown,Transportation,0.4,3/4/2022
8230,Unknown,Currency,0.7,3/4/2022
8235,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8236,Unknown,transportation,0.3,3/4/2022
8239,Unknown,Asylum,0.6,3/4/2022
8240,Unknown,Family,0.3,3/4/2022
8243,Unknown,Gratitude,0.1,3/4/2022
8245,Protection,Legal Status and Documentation,0.9,3/4/2022
8247,Intentions and Mobility,Challenges Returning to Poland,0.7,3/4/2022
8248,Unknown,transportation,0.3,3/4/2022
8250,Intentions and Mobility,Challenges Returning to Poland,0.7,3/4/2022
8254,Accountability to Affected Populations,Information Needs,0.75,3/4/2022
8255,Unknown,search,0.1,3/4/2022
8256,Unknown,Transportation,0.4,3/4/2022
8257,Unknown,currency,0.4,3/4/2022
8260,Unknown,Medical,0.6,3/4/2022
8266,Accountability to Affected Populations,Information Needs,0.75,3/4/2022
8268,Unknown,Travel,0.4,3/4/2022
8269,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8271,Protection,Legal Status and Documentation,0.9,3/4/2022
8272,Unknown,Movement,0.4,3/4/2022
8273,Unknown,transportation,0.2,3/4/2022
8274,Unknown,Unknown,0.1,3/4/2022
8276,Unknown,Rights,0.4,3/4/2022
8277,Unknown,Frustration,0.2,3/4/2022
8278,Unknown,Age,0.4,3/4/2022
8281,Protection,Legal Status and Documentation,0.9,3/4/2022
8286,Unknown,Documentation,0.6,3/4/2022
8288,Unknown,Unclear,0.1,3/4/2022
8291,Unknown,Accommodation,0.4,3/4/2022
8297,Accommodation and Housing,Living Arrangements,0.7,3/4/2022
8300,Unknown,Assistance,0.5,3/4/2022
8303,Intentions and Mobility,Visits to Ukraine,0.7,3/4/2022
8304,Socio-Economic Inclusion & Livelihoods,Employment,0.7,3/4/2022
8305,Unknown,border,0.2,3/4/2022
8306,Protection,Legal Status and Documentation,0.9,3/4/2022
8307,Unknown,transportation,0.6,3/4/2022
8311,Unknown,Communication,0.1,3/4/2022
8312,Unknown,Procedure,0.2,3/4/2022
8313,Unknown,gratitude,0.1,3/4/2022
8316,Unknown,Numbers,0.1,3/4/2022
8318,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8320,Unknown,Travel,0.3,3/4/2022
8321,Unknown,search,0.1,3/4/2022
8323,Unknown,border,0.4,3/4/2022
8325,Unknown,transportation,0.4,3/4/2022
8326,Intentions and Mobility,Visits to Ukraine,0.6,3/4/2022
8328,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8330,Unknown,Travel,0.3,3/4/2022
8334,Unknown,Transportation,0.4,3/4/2022
8336,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8343,Unknown,Pets,0.3,3/4/2022
8344,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8345,Unknown,unknown,0.1,3/4/2022
8346,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8350,Unknown,Fraud,0.3,3/4/2022
8351,Unknown,Proof,0.2,3/4/2022
8352,Unknown,Communication,0.2,3/4/2022
8353,Unknown,Payment,0.2,3/4/2022
8354,Unknown,Unknown,0.1,3/4/2022
8363,Protection,Legal Status and Documentation,0.9,3/4/2022
8364,Unknown,Technical,0.2,3/4/2022
8366,Unknown,Mobility,0.5,3/4/2022
8367,Unknown,Unclear,0.1,3/4/2022
8368,Unknown,Travel,0.6,3/4/2022
8370,Unknown,Location,0.3,3/4/2022
8371,Unknown,Justice,0.4,3/4/2022
8372,Protection,Legal Status and Documentation,0.75,3/4/2022
8376,Unknown,Travel,0.2,3/4/2022
8377,Unknown,Unknown,0.2,3/4/2022
8378,Unknown,Social,0.4,3/4/2022
8380,Unknown,impossibility,0.2,3/4/2022
8381,Unknown,Legal,0.2,3/4/2022
8384,Unknown,Entry,0.3,3/4/2022
8390,Unknown,Family,0.2,3/4/2022
8391,Unknown,Uncertainty,0.1,3/4/2022
8392,Unknown,Transportation,0.5,3/4/2022
8393,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8394,Unknown,Travel,0.4,3/4/2022
8403,Unknown,transportation,0.4,3/4/2022
8406,Protection,Legal Status and Documentation,0.9,3/4/2022
8408,Intentions and Mobility,Visits to Ukraine,0.6,3/4/2022
8413,Accommodation and Housing,Living Arrangements,0.7,3/4/2022
8417,Unknown,Travel,0.6,3/4/2022
8421,Unknown,Currency,0.6,3/4/2022
8424,Accountability to Affected Populations,Aid Received,0.75,3/4/2022
8427,Intentions and Mobility,Visits to Ukraine,0.6,3/4/2022
8428,Unknown,transportation,0.3,3/4/2022
8429,Unknown,Transportation,0.3,3/4/2022
8430,Protection,Legal Status and Documentation,0.9,3/4/2022
8432,Social Cohesion and Discrimination,Negative Attitudes from Host Communities,0.75,3/4/2022
8434,Unknown,Pets,0.6,3/4/2022
8440,Accountability to Affected Populations,Information Needs,0.75,3/4/2022
8442,Unknown,Transport,0.4,3/4/2022
8444,Unknown,Information,0.1,3/4/2022
8448,Protection,Legal Status and Documentation,0.9,3/4/2022
8449,Accommodation and Housing,Living Arrangements,0.9,3/4/2022
8450,Unknown,Travel,0.2,3/4/2022
8452,Unknown,Link,0.2,3/4/2022
8453,Unknown,Numeric,0.1,3/4/2022
8454,Accommodation and Housing,Living Arrangements,0.75,3/4/2022
8458,Unknown,Travel,0.4,3/4/2022
8459,Unknown,Travel,0.5,3/4/2022
